Localidade;Ano;Federal;Estadual;Municipal;Particular
Turvânia;2004;;2;1;1
Turvânia;2005;;2;1;1
Turvânia;2006;;2;1;1
Turvânia;2007;;2;1;
Turvânia;2008;;2;1;
Turvânia;2009;;2;1;
Turvânia;2010;;2;1;
Turvânia;2011;;2;1;
Turvânia;2012;;2;1;
Turvânia;2013;;2;1;
Turvânia;2014;;1;2;
Turvânia;2015;;1;2;
Turvânia;2016;;1;2;
Turvânia;2017;;1;2;
Turvelândia;2002;;1;4;
Turvelândia;2003;;1;4;
Turvelândia;2004;;1;4;
Turvelândia;2005;;1;4;
Turvelândia;2006;;1;3;
Turvelândia;2007;;1;2;
Turvelândia;2008;;1;3;
Turvelândia;2009;;1;3;
Turvelândia;2010;;1;3;
Turvelândia;2011;;1;3;
Turvelândia;2012;;1;3;
Turvelândia;2013;;1;3;
Turvelândia;2014;;1;3;
Turvelândia;2015;;1;3;
Turvelândia;2016;;1;3;
Turvelândia;2017;;1;4;
Uirapuru;2002;;1;3;
Uirapuru;2003;;1;3;
Uirapuru;2004;;1;3;1
Uirapuru;2005;;1;3;1
Uirapuru;2006;;2;3;1
Uirapuru;2007;;2;2;1
Uirapuru;2008;;2;2;1
Uirapuru;2009;;2;2;1
Uirapuru;2010;;2;2;1
Uirapuru;2011;;2;2;1
Uirapuru;2012;;2;2;1
Uirapuru;2013;;2;2;1
Uirapuru;2014;;2;2;1
Uirapuru;2015;;2;2;1
Uirapuru;2016;;2;3;1
Uirapuru;2017;;2;3;1
Uruaçu;2002;;14;24;7
Uruaçu;2003;;14;24;10
Uruaçu;2004;;14;24;10
Uruaçu;2005;;14;23;10
Uruaçu;2006;;14;22;9
Uruaçu;2007;;13;22;8
Uruaçu;2008;;12;21;7
Uruana;2002;;9;15;1
Uruana;2003;;9;11;2
Uruana;2004;;9;12;2
Uruana;2005;;9;9;1
Uruana;2006;;9;8;1
Uruana;2007;;8;5;1
Uruana;2008;;8;5;1
Uruana;2009;;8;5;1
Uruana;2010;;8;5;1
Uruana;2011;;7;5;1
Uruana;2012;;7;5;1
Uruana;2013;;7;4;1
Uruana;2014;;7;4;1
Uruana;2015;;7;4;1
Uruana;2016;;8;4;1
Uruana;2017;;7;4;1
Valparaíso de Goiás;2002;;11;22;26
Valparaíso de Goiás;2003;;11;25;26
Valparaíso de Goiás;2004;;11;25;25
Valparaíso de Goiás;2005;;11;25;23
Valparaíso de Goiás;2006;;11;28;22
Valparaíso de Goiás;2007;;11;30;10
Valparaíso de Goiás;2008;;12;30;23
Valparaíso de Goiás;2009;;11;31;32
Valparaíso de Goiás;2010;;11;32;28
Valparaíso de Goiás;2011;;11;33;23
Valparaíso de Goiás;2012;;11;35;21
Valparaíso de Goiás;2013;;11;42;26
Valparaíso de Goiás;2014;;11;44;23
Varjão;2002;;1;3;
Varjão;2003;;1;3;
Varjão;2004;;1;3;
Varjão;2005;;1;3;
Varjão;2006;;1;4;
Varjão;2007;;1;4;
Varjão;2008;;1;3;
Varjão;2009;;1;3;
Varjão;2010;;1;3;
Varjão;2011;;1;3;
Varjão;2012;;1;2;
Varjão;2013;;1;2;
Varjão;2014;;1;3;
Varjão;2015;;1;2;
Varjão;2016;;1;2;
Varjão;2017;;1;2;
Vianópolis;2002;;5;7;1
Vianópolis;2003;;5;7;1
Vianópolis;2004;;5;7;1
Vianópolis;2005;;5;7;1
Vianópolis;2006;;5;7;1
Vianópolis;2007;;5;7;1
Vianópolis;2008;;5;7;1
Vianópolis;2009;;5;7;1
Vianópolis;2010;;4;8;1
Vianópolis;2011;;4;7;1
Vianópolis;2012;;4;7;1
Vianópolis;2013;;4;7;1
Vianópolis;2014;;4;7;2
Vianópolis;2015;;4;7;2
Vianópolis;2016;;4;7;2
Vianópolis;2017;;4;7;2
Vicentinópolis;2002;;2;2;1
Vicentinópolis;2003;;2;2;1
Vicentinópolis;2004;;2;2;
Vicentinópolis;2005;;2;2;
Vicentinópolis;2006;;2;2;
Vicentinópolis;2007;;2;2;
Vicentinópolis;2008;;2;2;
Vicentinópolis;2009;;2;4;1
Vicentinópolis;2010;;2;4;1
Vicentinópolis;2011;;2;4;1
Vicentinópolis;2012;;2;4;
Vicentinópolis;2013;;2;4;
Vicentinópolis;2014;;2;4;
Vicentinópolis;2015;;2;4;
Vicentinópolis;2016;;2;4;
Vicentinópolis;2017;;2;4;
Vila Boa;2002;;1;4;
Vila Boa;2003;;1;5;
Vila Boa;2004;;1;4;
Vila Boa;2005;;1;5;
Vila Boa;2006;;1;4;
Vila Boa;2007;;1;5;
Vila Boa;2008;;1;6;
Vila Boa;2009;;1;7;
Vila Boa;2010;;1;5;
Vila Boa;2011;;1;5;
Vila Boa;2012;;1;5;
Vila Boa;2013;;1;5;
Vila Boa;2014;;1;5;
Vila Boa;2015;;1;5;
Vila Boa;2016;;1;6;
Vila Boa;2017;;1;4;
Vila Propício;2002;;2;5;
Vila Propício;2003;;2;6;
Vila Propício;2004;;2;6;
Vila Propício;2005;;2;7;
Vila Propício;2006;;2;7;
Vila Propício;2007;;2;7;
Vila Propício;2008;;2;6;
Vila Propício;2009;;2;6;
Vila Propício;2010;;2;5;
Vila Propício;2011;;2;5;
Vila Propício;2012;;2;5;
Vila Propício;2013;;2;5;
Vila Propício;2014;;2;5;
Vila Propício;2015;;2;5;
Vila Propício;2016;;2;5;
Vila Propício;2017;;2;5;
