Localidade;Ano;Total;Indústria de Transformação ;Indústria de Extração de Minerais ;Serviços Industriais de Utilidade Pública ;Construção Civil ;Comércio ;Serviços ;Administração Pública Direta e Indireta ;Agricultura, Silvicultura, Criação de Animais, Extração Vegetal e Pesca ;Atividade não especificada ou classificada
Araguapaz;2014;263;53;18;;;82;9;;101;
Araguapaz;2015;226;27;8;;;70;19;;102;
Araguapaz;2016;218;31;5;;;74;11;;97;
Araguapaz;2017;213;36;9;1;;51;13;;103;
Araguapaz;2018;190;16;2;1;0;50;16;0;105;190
Arenópolis;1999;32;19;;;4;2;1;;6;
Arenópolis;2000;15;4;;;;4;3;;4;
Arenópolis;2001;24;7;;;;;3;;14;
Arenópolis;2002;34;4;;;;4;4;;22;
Arenópolis;2003;31;9;;;;2;;;20;
Arenópolis;2004;32;;;;;2;3;;27;
Arenópolis;2005;283;;;;229;6;20;;28;
Arenópolis;2006;854;;;;798;5;17;;34;
Arenópolis;2007;105;;;;56;8;4;;37;
Arenópolis;2008;61;;;;;7;15;;39;
Arenópolis;2009;48;;;;;8;3;;37;
Arenópolis;2010;133;;1;2;82;12;4;;32;
Arenópolis;2011;174;;2;1;105;16;3;;47;
Arenópolis;2012;191;4;;20;87;14;6;;60;
Arenópolis;2013;429;7;1;80;254;15;8;;64;
Arenópolis;2014;376;11;1;10;273;14;11;;56;
Arenópolis;2015;489;32;;5;360;15;13;;64;
Arenópolis;2016;185;33;;3;64;12;4;;69;
Arenópolis;2017;189;32;;3;50;19;10;;75;
Arenópolis;2018;286;34;0;2;176;5;8;0;61;286
Aruanã;1999;64;1;;;10;37;8;;6;2
Aruanã;2000;37;;;;5;2;2;;27;1
Aruanã;2001;95;;13;;29;3;8;;42;
Aruanã;2002;82;;5;;;1;9;;67;
Aruanã;2003;172;;15;;;1;84;;72;
Aruanã;2004;189;;;;;1;5;;183;
Aruanã;2005;205;;;;2;2;11;2;188;
Aruanã;2006;147;;;;3;2;14;;128;
Aruanã;2007;192;;;;11;17;16;;148;
Aruanã;2008;304;4;;;32;18;12;;238;
Aruanã;2009;234;1;;1;2;23;17;;190;
Aruanã;2010;228;1;;;;38;5;;184;
Aruanã;2011;241;24;;;;64;11;;142;
Aruanã;2012;204;3;;;;63;24;;114;
Aruanã;2013;249;54;;;;52;28;;115;
Aruanã;2014;313;45;;;;66;33;;169;
Aruanã;2015;359;64;;;7;94;39;;155;
Aruanã;2016;374;75;4;;1;57;71;;166;
Aruanã;2017;310;10;1;2;1;69;50;;177;
Aruanã;2018;347;31;0;0;1;61;51;0;203;347
Aurilândia;1999;49;3;;;25;5;12;;4;
Aurilândia;2000;27;3;;;2;5;1;;16;
Aurilândia;2001;33;7;;;;6;1;;19;
Aurilândia;2002;32;;;;;6;1;;25;
Aurilândia;2003;22;;;;;4;2;;16;
Aurilândia;2004;40;1;;;;4;7;;28;
Aurilândia;2005;37;2;;;;4;3;;28;
Aurilândia;2006;16;1;;;;3;1;;11;
Aurilândia;2007;33;3;;;;4;1;;25;
Aurilândia;2008;43;1;1;;;12;4;;25;
Aurilândia;2009;31;2;;;;6;1;;22;
Aurilândia;2010;71;17;;;;18;;;36;
Aurilândia;2011;57;6;;;;23;;;28;
Aurilândia;2012;70;17;;;1;20;1;;31;
Aurilândia;2013;87;7;;;1;33;4;;42;
Aurilândia;2014;79;13;;;5;27;1;;33;
Aurilândia;2015;57;17;;;;11;3;;26;
Aurilândia;2016;57;21;;;;10;2;;24;
Aurilândia;2017;71;18;;;;13;7;;33;
Aurilândia;2018;57;13;0;0;0;15;2;0;27;57
Avelinópolis;1999;3;3;;;;;;;;
Avelinópolis;2000;21;5;5;;;1;;;10;
Avelinópolis;2001;24;11;2;;;1;;;10;
Avelinópolis;2002;24;10;4;1;;;;;9;
Avelinópolis;2003;55;22;19;1;;2;;;11;
Avelinópolis;2004;75;52;;;;3;12;;8;
Avelinópolis;2005;103;67;;;;5;19;;12;
Avelinópolis;2006;81;63;2;;;2;8;;6;
Avelinópolis;2007;115;66;2;;;12;12;;23;
Avelinópolis;2008;92;51;1;;;6;17;;17;
Avelinópolis;2009;122;72;6;;;8;13;;23;
Avelinópolis;2010;111;83;4;;;5;3;;16;
Avelinópolis;2011;235;173;1;;;9;4;;48;
Avelinópolis;2012;209;149;10;;;11;16;;23;
Avelinópolis;2013;160;123;2;;;11;2;;22;
Avelinópolis;2014;163;109;7;;;5;5;;37;
Avelinópolis;2015;203;134;10;;2;12;4;;41;
Avelinópolis;2016;236;154;;;16;11;2;;53;
Avelinópolis;2017;80;28;;;9;9;2;;32;
Avelinópolis;2018;181;114;0;0;0;17;15;0;35;181
Baliza;1999;82;;;;;1;68;;13;
Baliza;2000;59;;;;1;;40;;18;
Baliza;2001;53;;;1;2;;33;;17;
Baliza;2002;48;;;;;;24;;24;
Baliza;2003;33;;;;;1;21;;11;
Baliza;2004;61;;;;;;41;;20;
Baliza;2005;26;;;;;;;;26;
Baliza;2006;22;;;;;;1;;21;
Baliza;2007;24;;;;;;1;;23;
Baliza;2008;17;;;;;;;;17;
Baliza;2009;17;;;;;;;;17;
Baliza;2010;20;;;;;1;;;19;
Baliza;2011;32;;4;;;;;;28;
Baliza;2012;19;;;;;;;;19;
Baliza;2013;17;;;;;;;;17;
Baliza;2014;31;;;;;6;2;;23;
Baliza;2015;40;;;;;2;5;;33;
Baliza;2016;45;;;;;5;1;;39;
Baliza;2017;50;1;;;;2;4;;43;
Baliza;2018;128;24;4;0;1;6;39;0;54;128
Barro Alto;1999;92;17;;4;1;20;23;;27;
Barro Alto;2000;66;4;25;;;2;6;;29;
Barro Alto;2001;39;3;1;1;;4;3;;27;
Barro Alto;2002;70;;;1;;5;6;;58;
Barro Alto;2003;70;;;;1;7;14;;48;
Barro Alto;2004;309;;;;205;10;26;;68;
Barro Alto;2005;350;2;;;187;13;71;;77;
Barro Alto;2006;261;6;2;;107;28;98;;20;
Barro Alto;2007;396;10;6;;22;22;86;;250;
Barro Alto;2008;994;8;24;;181;44;366;;371;
Barro Alto;2009;1247;5;30;1;508;60;361;;282;
Barro Alto;2010;1430;3;42;;487;88;501;;309;
Barro Alto;2011;1495;158;71;4;178;104;706;;274;
Barro Alto;2012;1188;10;91;1;29;75;666;;316;
Barro Alto;2013;1053;18;103;;64;74;553;;241;
Barro Alto;2014;819;2;13;1;207;84;332;;180;
Barro Alto;2015;1538;7;367;2;648;84;345;;85;
Barro Alto;2016;580;14;87;1;7;68;263;;140;
Barro Alto;2017;580;14;93;;19;88;183;;183;
Barro Alto;2018;553;23;80;2;6;70;182;0;190;553
Bela Vista de Goiás;1999;692;180;;4;59;176;91;;168;14
Bela Vista de Goiás;2000;662;176;;1;29;100;78;;277;1
Bela Vista de Goiás;2001;853;224;;2;53;133;81;;360;
Bela Vista de Goiás;2002;1053;257;2;;110;123;73;;488;
Bela Vista de Goiás;2003;903;246;4;1;110;130;84;;328;
Bela Vista de Goiás;2004;1043;230;4;;39;154;100;;516;
Bela Vista de Goiás;2005;1334;278;14;;23;159;135;;725;
Bela Vista de Goiás;2006;984;316;4;;69;158;144;;293;
Bela Vista de Goiás;2007;1318;289;3;1;85;192;171;;577;
Bela Vista de Goiás;2008;1593;472;13;1;13;247;223;;624;
Bela Vista de Goiás;2009;1466;444;33;;69;229;176;;515;
Bela Vista de Goiás;2010;2036;634;54;;244;322;154;;628;
Bela Vista de Goiás;2011;1922;605;102;;64;327;162;;662;
Bela Vista de Goiás;2012;1912;590;116;;29;345;227;;605;
Bela Vista de Goiás;2013;2054;722;39;;79;445;268;;501;
Bela Vista de Goiás;2014;2330;925;81;1;69;439;320;2;493;
Bela Vista de Goiás;2015;2223;954;49;1;56;390;277;;496;
Bela Vista de Goiás;2016;1845;731;95;1;22;386;267;1;342;
Bela Vista de Goiás;2017;1882;692;28;1;40;401;295;1;424;
Bela Vista de Goiás;2018;1755;537;20;0;54;427;331;1;385;1755
Bom Jardim de Goiás;1999;31;8;;;3;7;5;;5;3
Bom Jardim de Goiás;2000;40;4;;;7;8;5;;15;1
Bom Jardim de Goiás;2001;37;9;3;;;4;4;;17;
Bom Jardim de Goiás;2002;32;1;;;;6;1;;24;
Bom Jardim de Goiás;2003;42;1;;;;3;4;;34;
Bom Jardim de Goiás;2004;61;1;;;24;9;1;;26;
Bom Jardim de Goiás;2005;58;;;;29;8;4;;17;
Bom Jardim de Goiás;2006;133;2;;;99;17;4;;11;
Bom Jardim de Goiás;2007;61;1;;;4;23;5;;28;
Bom Jardim de Goiás;2008;70;2;;;3;17;6;;42;
Bom Jardim de Goiás;2009;94;;1;;2;31;13;;47;
Bom Jardim de Goiás;2010;103;2;;;8;34;9;;50;
Bom Jardim de Goiás;2011;103;1;;;4;28;9;;61;
Bom Jardim de Goiás;2012;94;5;;;15;23;9;;42;
Bom Jardim de Goiás;2013;104;6;;1;18;27;12;;40;
Bom Jardim de Goiás;2014;115;;;;2;26;17;;70;
Bom Jardim de Goiás;2015;136;1;;;;59;19;;57;
Bom Jardim de Goiás;2016;140;11;;;1;49;11;;68;
Bom Jardim de Goiás;2017;151;7;;;1;68;16;;59;
Bom Jardim de Goiás;2018;172;0;0;0;21;63;27;0;61;172
Bom Jesus de Goiás;1999;258;26;;;8;143;70;;9;2
Bom Jesus de Goiás;2000;316;27;;1;29;61;130;;66;2
Bom Jesus de Goiás;2001;378;68;;;9;82;111;;108;
Bom Jesus de Goiás;2002;498;68;;;1;136;150;;143;
Bom Jesus de Goiás;2003;508;72;;2;6;137;125;;166;
Bom Jesus de Goiás;2004;854;117;;;13;202;275;3;244;
Bom Jesus de Goiás;2005;998;174;;;34;172;325;;293;
Bom Jesus de Goiás;2006;1037;103;;;201;205;368;1;159;
Bom Jesus de Goiás;2007;1249;130;;;13;203;501;;402;
Bom Jesus de Goiás;2008;1354;186;;;21;221;520;;406;
Bom Jesus de Goiás;2009;1469;94;;;221;295;371;;488;
Bom Jesus de Goiás;2010;1328;63;;;216;296;331;;422;
Bom Jesus de Goiás;2011;2536;98;;;271;391;416;3;1357;
Bom Jesus de Goiás;2012;2754;1197;;;185;396;528;19;429;
Bom Jesus de Goiás;2013;2903;1258;;;170;534;478;1;462;
Bom Jesus de Goiás;2014;2297;672;;;134;541;442;;508;
Bom Jesus de Goiás;2015;1983;446;;;22;430;543;1;541;
Bom Jesus de Goiás;2016;1868;423;;;79;316;646;;404;
Bom Jesus de Goiás;2017;1696;121;;;12;319;494;1;749;
Bom Jesus de Goiás;2018;2150;120;0;0;20;358;720;0;932;2150
Bonfinópolis;1999;201;141;;;29;4;23;;2;2
Bonfinópolis;2000;58;9;;;9;9;24;;7;
Bonfinópolis;2001;95;17;;;37;24;6;;11;
Bonfinópolis;2002;98;11;;;6;33;26;;22;
Bonfinópolis;2003;103;29;;;26;17;21;;10;
Bonfinópolis;2004;154;31;;;24;20;56;1;22;
Bonfinópolis;2005;124;46;;;;19;43;;16;
Bonfinópolis;2006;156;62;;;;18;67;;9;
Bonfinópolis;2007;170;100;;;;14;48;;8;
Bonfinópolis;2008;110;13;;;;17;53;;27;
Bonfinópolis;2009;152;19;;1;;12;90;;30;
Bonfinópolis;2010;161;20;;;;27;89;;25;
Bonfinópolis;2011;277;32;;1;2;25;160;;57;
Bonfinópolis;2012;227;43;;;13;32;86;;53;
Bonfinópolis;2013;199;48;;;34;21;51;;45;
Bonfinópolis;2014;192;53;;;21;29;40;;49;
Bonfinópolis;2015;279;59;;;12;37;107;;64;
Bonfinópolis;2016;171;14;;;19;41;41;;56;
Bonfinópolis;2017;121;26;;;37;24;25;;9;
Bonfinópolis;2018;148;17;0;0;53;44;17;0;17;148
Bonópolis;1999;2;1;;;;;;;;1
Bonópolis;2000;12;1;;;1;;;;10;
Bonópolis;2001;18;;;;1;;;;17;
Bonópolis;2002;3;;;;;;;;3;
Bonópolis;2003;15;;;;;;;;15;
Bonópolis;2004;84;;;;;;;;84;
Bonópolis;2005;90;;;;21;1;;;68;
Bonópolis;2006;82;;;;;4;;;78;
Bonópolis;2007;104;;;;;3;;;101;
Bonópolis;2008;104;;;;;5;;;99;
Bonópolis;2009;79;;;;;5;;;74;
Bonópolis;2010;80;;;;;9;;;71;
Bonópolis;2011;87;;;;;7;;;80;
Bonópolis;2012;111;;;;;14;;;97;
Bonópolis;2013;109;;;;;6;;;103;
Bonópolis;2014;127;4;;;;11;2;;110;
Bonópolis;2015;132;3;;;;10;;;119;
Bonópolis;2016;120;5;;;;11;2;;102;
Bonópolis;2017;124;3;;;;17;3;;101;
Bonópolis;2018;170;10;0;0;0;6;2;0;152;170
Brazabrantes;1999;75;44;;;;6;23;;;2
Brazabrantes;2000;148;121;;;1;;22;;4;
Brazabrantes;2001;70;17;;;2;2;43;;6;
Brazabrantes;2002;169;28;;;1;;136;;4;
Brazabrantes;2003;107;19;;;;6;75;;7;
Brazabrantes;2004;129;9;;;23;1;94;;2;
Brazabrantes;2005;145;10;;;30;5;93;;7;
Brazabrantes;2006;90;16;;;;2;69;;3;
Brazabrantes;2007;123;17;;;;2;92;;12;
Brazabrantes;2008;113;35;;;20;5;45;;8;
Brazabrantes;2009;116;24;;;10;19;52;;11;
Brazabrantes;2010;209;52;;;17;15;97;;28;
Brazabrantes;2011;237;79;;;26;9;105;;18;
Brazabrantes;2012;282;133;;;;13;115;;21;
Brazabrantes;2013;247;109;;;1;13;111;;13;
Brazabrantes;2014;254;52;;;2;18;144;;38;
Brazabrantes;2015;327;43;;2;7;11;245;;19;
Brazabrantes;2016;175;38;;2;2;5;96;;32;
Brazabrantes;2017;168;65;;4;2;7;55;;35;
Brazabrantes;2018;205;80;0;2;0;11;84;0;28;205
Britânia;1999;75;3;;2;;15;30;;25;
Britânia;2000;72;1;;;20;8;6;;37;
Britânia;2001;82;17;;;;4;8;;52;1
Britânia;2002;63;2;;;;8;3;;50;
Britânia;2003;81;2;;1;30;11;2;;35;
Britânia;2004;62;1;;;;15;7;;39;
Britânia;2005;85;3;;;;15;4;;63;
Britânia;2006;75;;;;;7;7;;61;
Britânia;2007;69;;;;;23;12;;34;
Britânia;2008;148;4;;;;25;6;;113;
Britânia;2009;105;2;;;;29;6;;68;
Britânia;2010;135;2;;;;30;6;;97;
Britânia;2011;144;11;;;;32;11;;90;
Britânia;2012;148;14;;;;39;8;;87;
Britânia;2013;158;23;;;;44;10;;81;
Britânia;2014;250;31;;;36;52;15;;116;
Britânia;2015;254;46;;;7;54;22;;125;
Britânia;2016;212;17;;;1;57;22;;115;
Britânia;2017;268;34;;;35;59;35;;105;
Britânia;2018;222;46;0;0;4;42;49;0;81;222
Buriti Alegre;1999;119;61;;;2;38;15;;3;
Buriti Alegre;2000;110;82;;;;10;7;;11;
Buriti Alegre;2001;152;106;;;;12;10;;24;
Buriti Alegre;2002;191;112;;;;16;11;;52;
Buriti Alegre;2003;126;36;;3;16;16;17;;38;
Buriti Alegre;2004;204;102;;;5;23;18;;56;
Buriti Alegre;2005;280;157;;;11;34;15;;63;
Buriti Alegre;2006;288;178;;;16;28;17;;49;
Buriti Alegre;2007;248;165;;;3;28;10;;42;
Buriti Alegre;2008;731;539;;;2;73;40;;77;
Buriti Alegre;2009;1150;792;;;;47;39;;272;
Buriti Alegre;2010;734;451;;;4;68;52;;159;
Buriti Alegre;2011;739;451;;;;69;45;;174;
Buriti Alegre;2012;766;416;;2;;91;52;;205;
Buriti Alegre;2013;795;361;;;;73;68;;293;
Buriti Alegre;2014;962;439;;;4;62;98;;359;
Buriti Alegre;2015;1140;733;;;2;65;93;;247;
Buriti Alegre;2016;532;126;;;2;65;101;2;236;
Buriti Alegre;2017;707;228;3;1;;79;89;;307;
Buriti Alegre;2018;692;209;0;0;5;65;112;0;301;692
Buriti de Goiás;1999;1;1;;;;;;;;
Buriti de Goiás;2000;10;2;7;;;1;;;;
Buriti de Goiás;2001;14;4;;;;;;;10;
Buriti de Goiás;2002;3;;;;;2;;;1;
Buriti de Goiás;2003;4;;;;;;;;4;
Buriti de Goiás;2004;4;;;;;;;;4;
Buriti de Goiás;2005;7;;;;;;1;;6;
Buriti de Goiás;2006;8;;3;;;;;;5;
Buriti de Goiás;2007;5;;;;;;;;5;
Buriti de Goiás;2008;12;;;;;;2;;10;
Buriti de Goiás;2009;19;6;;;;2;;;11;
Buriti de Goiás;2010;45;26;;;;6;4;;9;
Buriti de Goiás;2011;84;59;;;;10;4;;11;
Buriti de Goiás;2012;140;111;;;;12;4;;13;
Buriti de Goiás;2013;139;95;4;;13;21;;;6;
Buriti de Goiás;2014;242;207;3;;;16;3;;13;
Buriti de Goiás;2015;145;113;1;;;23;1;;7;
Buriti de Goiás;2016;160;130;4;;;16;3;;7;
Buriti de Goiás;2017;212;176;1;;;24;4;;7;
Buriti de Goiás;2018;196;165;0;0;0;15;3;0;13;196
Buritinópolis;1999;;;;;;;;;;
Buritinópolis;2000;2;;;;;;;;2;
Buritinópolis;2001;9;;;;;;7;;2;
Buritinópolis;2002;4;;;;;1;;;3;
Buritinópolis;2003;13;;;;3;;;;10;
Buritinópolis;2004;11;;;;;;;;11;
Buritinópolis;2005;10;;;;;;;;10;
Buritinópolis;2006;13;;;;;;;;13;
Buritinópolis;2007;27;;;;17;;;;10;
Buritinópolis;2008;53;;13;;3;13;10;;14;
Buritinópolis;2009;5;;;;1;;1;;3;
Buritinópolis;2010;15;;;;14;;;;1;
Buritinópolis;2011;4;;;;3;;;;1;
Buritinópolis;2012;9;;;;7;;1;;1;
Buritinópolis;2013;4;;;;1;;1;;2;
Buritinópolis;2014;9;;;;4;;;;5;
Buritinópolis;2015;10;1;;;6;2;;;1;
Buritinópolis;2016;11;;;;;6;1;;4;
Buritinópolis;2017;38;;;;30;4;;;4;
Buritinópolis;2018;41;2;0;0;1;13;0;0;25;41
Cabeceiras;1999;106;6;9;4;7;11;11;;53;5
Cabeceiras;2000;115;2;5;;;7;5;3;93;
Cabeceiras;2001;344;2;6;;;17;11;;308;
Cabeceiras;2002;157;;3;;8;6;7;;133;
Cabeceiras;2003;128;2;11;;3;10;26;;76;
Cabeceiras;2004;160;1;11;;;7;33;;108;
Cabeceiras;2005;187;1;6;;;15;33;;132;
Cabeceiras;2006;387;4;4;;42;11;254;;72;
Cabeceiras;2007;471;;4;;1;6;13;;447;
Cabeceiras;2008;631;;6;;2;5;25;;593;
Cabeceiras;2009;513;8;10;;105;9;19;;362;
Cabeceiras;2010;448;28;16;;50;9;26;;319;
Cabeceiras;2011;374;18;26;;14;13;27;;276;
Cabeceiras;2012;388;24;46;;28;8;30;;252;
Cabeceiras;2013;533;22;243;;5;15;16;;232;
Cabeceiras;2014;485;14;195;;36;17;14;;209;
Cabeceiras;2015;540;14;137;;6;19;19;;345;
Cabeceiras;2016;503;11;67;;4;23;27;;371;
Cabeceiras;2017;681;20;77;;;24;41;;519;
Cabeceiras;2018;576;32;69;0;1;19;30;0;425;576
Cachoeira Alta;1999;341;209;;;13;31;31;;38;19
Cachoeira Alta;2000;597;482;1;;14;24;10;;66;
Cachoeira Alta;2001;405;299;;;12;28;8;;58;
Cachoeira Alta;2002;322;186;;;7;27;7;;95;
Cachoeira Alta;2003;413;251;;;14;35;16;;97;
Cachoeira Alta;2004;681;500;;;7;54;18;;102;
Cachoeira Alta;2005;497;309;;;3;58;19;;108;
Cachoeira Alta;2006;833;635;;;;54;26;;118;
Cachoeira Alta;2007;1050;783;;;;63;37;;167;
Cachoeira Alta;2008;1061;369;;;5;87;155;;445;
Cachoeira Alta;2009;2918;550;;1;1823;95;75;;374;
Cachoeira Alta;2010;1250;54;;;632;106;94;;364;
Cachoeira Alta;2011;640;18;;;;126;207;;289;
Cachoeira Alta;2012;1060;20;14;;4;111;648;;263;
Cachoeira Alta;2013;1702;39;8;;6;526;828;;295;
Cachoeira Alta;2014;1021;159;4;;;526;156;;176;
Cachoeira Alta;2015;1529;419;6;;;168;734;;202;
Cachoeira Alta;2016;1351;225;;;7;139;813;;167;
Cachoeira Alta;2017;1302;490;19;;;153;432;;208;
Cachoeira Alta;2018;1476;332;7;0;1;151;595;0;390;1476
Cachoeira de Goiás;1999;13;9;;;2;;2;;;
Cachoeira de Goiás;2000;9;7;;;;;;;2;
Cachoeira de Goiás;2001;5;;1;;;;;;4;
Cachoeira de Goiás;2002;9;;;;;1;;;8;
Cachoeira de Goiás;2003;17;;;;;;;;17;
Cachoeira de Goiás;2004;13;8;1;;;;;;4;
Cachoeira de Goiás;2005;25;19;;;;;;;6;
Cachoeira de Goiás;2006;17;11;;;;;;;6;
Cachoeira de Goiás;2007;25;11;;;;7;;;7;
Cachoeira de Goiás;2008;83;76;;;;;;;7;
Cachoeira de Goiás;2009;65;59;;;;;;;6;
Cachoeira de Goiás;2010;125;116;;;;2;1;;6;
Cachoeira de Goiás;2011;132;125;;;;;3;;4;
Cachoeira de Goiás;2012;149;137;;;;;;;12;
Cachoeira de Goiás;2013;98;85;;;;4;3;;6;
Cachoeira de Goiás;2014;59;47;;;;1;3;;8;
Cachoeira de Goiás;2015;38;21;;;;4;2;;11;
Cachoeira de Goiás;2016;100;89;;;;2;1;;8;
Cachoeira de Goiás;2017;46;26;;;;;5;;15;
Cachoeira de Goiás;2018;55;13;0;0;0;3;2;0;37;55
Cachoeira Dourada;1999;119;21;;19;20;25;28;;6;
Cachoeira Dourada;2000;99;37;;;;29;19;;14;
Cachoeira Dourada;2001;111;41;;1;;14;36;;19;
Cachoeira Dourada;2002;115;45;;;6;22;24;;18;
Cachoeira Dourada;2003;154;47;;;;27;30;;50;
Cachoeira Dourada;2004;161;36;;1;;41;42;;41;
Cachoeira Dourada;2005;192;42;;1;;40;61;;48;
Cachoeira Dourada;2006;211;41;;1;;39;42;;88;
Cachoeira Dourada;2007;265;27;;1;23;40;47;;127;
Cachoeira Dourada;2008;1068;29;;5;11;75;46;;902;
Cachoeira Dourada;2009;339;45;;4;;63;76;;151;
Cachoeira Dourada;2010;240;15;;10;;80;79;;56;
Cachoeira Dourada;2011;228;17;2;1;19;88;56;;45;
Cachoeira Dourada;2012;520;105;;;;65;69;;281;
Cachoeira Dourada;2013;856;109;;1;15;92;82;;557;
Cachoeira Dourada;2014;651;363;;1;47;73;86;;81;
Cachoeira Dourada;2015;982;84;;7;22;88;718;;63;
Cachoeira Dourada;2016;816;659;;1;6;57;54;;39;
Cachoeira Dourada;2017;839;650;4;4;7;55;69;;50;
Cachoeira Dourada;2018;736;584;6;3;2;58;45;0;38;736
Caçu;1999;288;25;2;;31;133;51;;37;9
Caçu;2000;252;51;2;;3;53;24;;119;
Caçu;2001;249;9;3;1;1;66;21;;148;
Caçu;2002;322;30;5;15;12;83;18;;159;
Caçu;2003;304;16;3;25;;92;31;;137;
Caçu;2004;504;132;6;;11;185;32;;138;
Caçu;2005;427;103;5;;10;134;47;;128;
Caçu;2006;287;17;2;;2;89;36;;141;
Caçu;2007;634;159;10;;44;123;142;;156;
Caçu;2008;1924;327;10;;1166;141;84;;196;
Caçu;2009;1755;1076;5;1;138;141;216;;178;
Caçu;2010;2538;1145;5;;742;215;226;;205;
Caçu;2011;2410;1525;10;;324;291;99;1;160;
Caçu;2012;1494;824;;;115;219;110;;226;
Caçu;2013;1289;708;;;81;216;86;1;197;
Caçu;2014;1785;1122;;;28;282;100;;253;
Caçu;2015;1182;533;1;;43;283;108;;214;
Caçu;2016;1073;534;;;4;184;163;2;186;
Caçu;2017;1328;417;;4;15;369;181;;342;
Caçu;2018;1636;767;0;1;16;274;363;1;214;1636
Caiapônia;1999;304;35;10;2;22;58;107;;59;11
Caiapônia;2000;291;15;14;;13;49;54;;145;1
Caiapônia;2001;312;15;13;;18;62;28;;176;
Caiapônia;2002;385;27;16;;25;83;20;;214;
Caiapônia;2003;445;26;12;3;71;49;26;;258;
Caiapônia;2004;438;7;20;2;28;57;20;;304;
Caiapônia;2005;447;1;20;2;;79;25;1;319;
Caiapônia;2006;460;11;14;2;;80;48;2;303;
Caiapônia;2007;425;11;16;1;11;71;30;;285;
Caiapônia;2008;582;31;28;6;1;80;35;;401;
Caiapônia;2009;611;9;23;2;11;92;58;1;415;
Caiapônia;2010;666;9;8;3;21;112;58;2;453;
Caiapônia;2011;731;22;25;2;6;126;76;;474;
Caiapônia;2012;1037;18;27;3;33;148;106;;702;
Caiapônia;2013;959;17;33;5;88;177;128;;511;
Caiapônia;2014;935;37;;3;55;237;134;;469;
Caiapônia;2015;893;13;31;;59;220;148;;422;
Caiapônia;2016;845;12;39;;27;229;143;;395;
Caiapônia;2017;926;26;29;;6;246;150;;469;
Caiapônia;2018;927;10;44;0;3;198;222;1;449;927
Caldas Novas;1999;3217;177;5;22;464;676;1810;;57;6
Caldas Novas;2000;2812;100;4;6;429;601;1548;;121;3
Caldas Novas;2001;3206;122;15;4;505;713;1744;;103;
Caldas Novas;2002;3545;91;8;;694;839;1797;;116;
Caldas Novas;2003;3710;116;17;1;818;864;1766;;128;
Caldas Novas;2004;4183;131;6;6;1036;1009;1828;;167;
Caldas Novas;2005;4298;150;24;45;819;1167;1932;;161;
Caldas Novas;2006;4402;287;12;13;609;1200;2182;4;95;
Caldas Novas;2007;4798;214;7;28;701;1432;2257;;159;
Caldas Novas;2008;6018;248;9;50;1028;1611;2878;;194;
Caldas Novas;2009;6485;351;11;18;924;1799;3190;;192;
Caldas Novas;2010;7125;387;14;11;871;1985;3646;1;210;
Caldas Novas;2011;8468;456;43;9;1110;2405;4210;;235;
Caldas Novas;2012;8835;464;43;5;805;2657;4617;;244;
Caldas Novas;2013;9533;478;18;2;1043;2697;5071;;224;
Caldas Novas;2014;9271;470;24;2;866;2584;4998;;327;
Caldas Novas;2015;10339;437;27;1;1518;2455;5509;;392;
Caldas Novas;2016;9596;420;23;1;1076;2114;5562;;400;
Caldas Novas;2017;9608;415;10;15;1001;2155;5711;1;300;
Caldas Novas;2018;9378;449;12;11;489;2102;6125;0;190;9378
Caldazinha;1999;5;;;;;4;1;;;
Caldazinha;2000;14;4;;;;2;1;;7;
Caldazinha;2001;14;1;;;4;2;4;;3;
Caldazinha;2002;26;;;;1;2;10;;13;
Caldazinha;2003;33;1;;;;8;8;;16;
Caldazinha;2004;30;4;;;1;5;8;;12;
Caldazinha;2005;52;16;;;;9;12;;15;
Caldazinha;2006;37;13;;;;10;4;;10;
Caldazinha;2007;52;17;;;;10;5;;20;
Caldazinha;2008;53;10;;;;9;7;;27;
Caldazinha;2009;65;11;;;;11;15;;28;
Caldazinha;2010;118;7;;;56;4;4;;47;
Caldazinha;2011;132;12;;;50;13;9;;48;
Caldazinha;2012;55;4;;;;10;8;;33;
Caldazinha;2013;76;8;;;16;21;9;;22;
Caldazinha;2014;97;15;;;30;21;10;;21;
Caldazinha;2015;88;12;;;27;32;9;;8;
Caldazinha;2016;77;30;;;10;24;3;;10;
Caldazinha;2017;164;48;;;62;27;2;;25;
Caldazinha;2018;165;46;0;0;67;26;4;0;22;165
Campestre de Goiás;1999;23;3;;1;5;3;7;;4;
Campestre de Goiás;2000;29;9;;;;1;1;;15;3
Campestre de Goiás;2001;26;4;;1;;4;2;;15;
Campestre de Goiás;2002;34;19;;;;2;2;;11;
Campestre de Goiás;2003;22;15;;;1;3;;;3;
Campestre de Goiás;2004;17;1;;;;3;1;;12;
Campestre de Goiás;2005;20;2;;;;3;;;15;
Campestre de Goiás;2006;51;25;2;;;4;3;;17;
Campestre de Goiás;2007;82;50;;;;6;2;;24;
Campestre de Goiás;2008;82;53;;;;3;2;;24;
Campestre de Goiás;2009;103;65;;;;6;2;1;29;
Campestre de Goiás;2010;114;70;;;;8;4;;32;
Campestre de Goiás;2011;136;85;;;7;11;10;;23;
Campestre de Goiás;2012;173;111;;;9;7;10;;36;
Campestre de Goiás;2013;211;84;1;;53;29;12;;32;
